id,tile,row,col,elev,aspect,slope,lat,lon,e_lv95,n_lv95,band,asp_c,slope_cls
t5_1600_SW_42-55_31,5,695,908,1602.6,208.2,48.1,46.27801,8.828501,2707125.0,1126125.0,1600,SW,42-55
t5_1600_SW_42-55_32,5,628,837,1634.2,234.0,51.0,46.431265,8.601467,2689375.0,1142875.0,1600,SW,42-55
t5_1600_W_42-55_33,5,613,946,1503.4,264.5,44.5,46.460805,8.956873,2716625.0,1146625.0,1600,W,42-55
t5_1600_NW_42-55_34,5,703,1055,1555.1,301.0,44.6,46.253163,9.304529,2743875.0,1124125.0,1600,NW,42-55
t5_1600_NW_42-55_35,5,656,922,1567.0,328.8,43.3,46.365136,8.876219,2710625.0,1135875.0,1600,NW,42-55
t5_2000_N_20-30_36,5,629,1017,2001.6,354.2,26.1,46.421507,9.186713,2734375.0,1142625.0,2000,N,20-30
t5_2000_NE_20-30_37,5,588,911,1952.9,32.2,23.4,46.518485,8.844448,2707875.0,1152875.0,2000,NE,20-30
t5_2000_NE_20-30_38,5,586,954,2025.8,56.0,26.2,46.521163,8.984634,2718625.0,1153375.0,2000,NE,20-30
t5_2000_E_20-30_39,5,649,991,1993.2,88.3,23.9,46.37781,9.100803,2727875.0,1137625.0,2000,E,20-30
t5_2000_SE_20-30_40,5,602,794,1947.4,128.8,24.4,46.491078,8.462723,2678625.0,1149375.0,2000,SE,20-30
t5_2000_SE_20-30_41,5,575,842,2084.2,151.6,26.0,46.550275,8.620324,2690625.0,1156125.0,2000,SE,20-30
t5_2000_S_20-30_42,5,718,790,1894.9,177.2,25.3,46.230343,8.444857,2677625.0,1120375.0,2000,S,20-30
t5_2000_SW_20-30_43,5,643,976,1954.2,210.8,23.4,46.392005,9.052474,2724125.0,1139125.0,2000,SW,20-30
t5_2000_SW_20-30_44,5,622,923,2064.1,229.8,26.3,46.441545,8.881498,2710875.0,1144375.0,2000,SW,20-30
t5_2000_W_20-30_45,5,609,916,2047.5,262.4,23.3,46.471063,8.859495,2709125.0,1147625.0,2000,W,20-30
t5_2000_NW_20-30_46,5,572,855,2011.0,304.1,28.5,46.556573,8.662847,2693875.0,1156875.0,2000,NW,20-30
t5_2000_NW_20-30_47,5,608,796,1994.4,333.3,25.3,46.477527,8.468978,2679125.0,1147875.0,2000,NW,20-30
t5_2000_N_30-42_48,5,592,924,1997.4,355.5,34.6,46.508959,8.886552,2711125.0,1151875.0,2000,N,30-42
t5_2000_NE_30-42_49,5,638,971,1993.1,25.7,35.9,46.403477,9.036557,2722875.0,1140375.0,2000,NE,30-42
t5_2000_E_30-42_50,5,688,1031,2050.7,67.9,33.3,46.288145,9.227853,2737875.0,1127875.0,2000,E,30-42
t5_2000_E_30-42_51,5,660,779,2001.9,95.4,34.6,46.361081,8.411544,2674875.0,1134875.0,2000,E,30-42
t5_2000_SE_30-42_52,5,676,933,1996.6,127.8,34.2,46.319707,8.910728,2713375.0,1130875.0,2000,SE,30-42
t5_2000_SE_30-42_53,5,687,922,1954.2,153.1,32.6,46.295431,8.874376,2710625.0,1128125.0,2000,SE,30-42
t5_2000_S_30-42_54,5,667,968,1964.7,178.8,32.3,46.338409,9.024901,2722125.0,1133125.0,2000,S,30-42
t5_2000_SW_30-42_55,5,604,845,1975.1,211.2,35.6,46.484963,8.628668,2691375.0,1148875.0,2000,SW,30-42
t5_2000_SW_30-42_56,5,578,952,1953.9,242.0,39.8,46.539239,8.978631,2718125.0,1155375.0,2000,SW,30-42
t5_2000_W_30-42_57,5,625,838,1987.8,267.2,36.0,46.437977,8.604864,2689625.0,1143625.0,2000,W,30-42
t5_2000_NW_30-42_58,5,686,775,1986.6,292.9,33.0,46.302725,8.397519,2673875.0,1128375.0,2000,NW,30-42
t5_2000_N_30-42_59,5,602,957,1981.4,339.8,38.8,46.485054,8.993373,2719375.0,1149375.0,2000,N,30-42
t5_2000_N_42-55_60,5,623,887,1935.7,9.6,47.6,46.440725,8.764346,2701875.0,1144125.0,2000,N,42-55
t5_2000_NE_42-55_61,5,652,886,1997.8,25.9,45.6,46.375553,8.759505,2701625.0,1136875.0,2000,NE,42-55
t5_2000_NE_42-55_62,5,685,879,2053.5,53.5,44.2,46.301612,8.734992,2699875.0,1128625.0,2000,NE,42-55
t5_2000_E_42-55_63,5,636,807,2067.3,98.8,47.1,46.414233,8.503547,2681875.0,1140875.0,2000,E,42-55
t5_2000_SE_42-55_64,5,682,1007,1957.7,120.0,47.7,46.302839,9.15044,2731875.0,1129375.0,2000,SE,42-55
t5_2000_SE_42-55_65,5,676,1012,2021.1,146.5,42.0,46.316083,9.167089,2733125.0,1130875.0,2000,SE,42-55
t5_2000_S_42-55_66,5,594,954,1931.2,183.0,47.0,46.503175,8.984121,2718625.0,1151375.0,2000,S,42-55
t5_2000_SW_42-55_67,5,628,982,1964.0,207.4,46.3,46.425452,9.072986,2725625.0,1142875.0,2000,SW,42-55
t5_2000_SW_42-55_68,5,621,979,1946.9,245.5,42.7,46.441331,9.063703,2724875.0,1144625.0,2000,SW,42-55
t5_2000_W_42-55_69,5,647,826,2021.1,268.8,46.9,46.388901,8.564806,2686625.0,1138125.0,2000,W,42-55
t5_2000_NW_42-55_70,5,657,903,1922.0,298.4,43.9,46.363653,8.814448,2705875.0,1135625.0,2000,NW,42-55
t5_2000_NW_42-55_71,5,702,791,1993.5,327.5,44.0,46.266294,8.448764,2677875.0,1124375.0,2000,NW,42-55
t5_2400_N_20-30_72,5,617,823,2431.5,349.4,25.2,46.456457,8.556446,2685875.0,1145625.0,2400,N,20-30
t5_2400_NE_20-30_73,5,586,899,2426.2,38.4,23.3,46.523459,8.805474,2704875.0,1153375.0,2400,NE,20-30
t5_2400_NE_20-30_74,5,617,842,2360.8,56.4,20.1,46.455832,8.618266,2690625.0,1145625.0,2400,NE,20-30
t5_2400_E_20-30_75,5,611,960,2404.3,78.1,23.1,46.464684,9.002554,2720125.0,1147125.0,2400,E,20-30
t5_2400_SE_20-30_76,5,659,799,2391.9,122.0,23.1,46.362754,8.476548,2679875.0,1135125.0,2400,SE,20-30
t5_2400_SE_20-30_77,5,567,918,2389.8,145.4,23.5,46.56542,8.868496,2709625.0,1158125.0,2400,SE,20-30
t5_2400_S_20-30_78,5,687,788,2351.6,180.4,24.4,46.300111,8.439658,2677125.0,1128125.0,2400,S,20-30
t5_2400_SW_20-30_79,5,609,861,2423.3,217.6,26.5,46.473162,8.680496,2695375.0,1147625.0,2400,SW,20-30
t5_2400_SW_20-30_80,5,554,963,2473.9,244.3,22.2,46.59271,9.016046,2720875.0,1161375.0,2400,SW,20-30
t5_2400_W_20-30_81,5,665,793,2462.3,271.8,25.6,46.349438,8.456806,2678375.0,1133625.0,2400,W,20-30
t5_2400_NW_20-30_82,5,629,790,2362.8,303.1,27.5,46.430479,8.448568,2677625.0,1142625.0,2400,NW,20-30
t5_2400_NW_20-30_83,5,608,806,2406.0,328.9,25.4,46.477227,8.501529,2681625.0,1147875.0,2400,NW,20-30
t5_2400_N_30-42_84,5,613,784,2380.6,351.2,31.9,46.466631,8.429712,2676125.0,1146625.0,2400,N,30-42
t5_2400_NE_30-42_85,5,623,875,2398.5,28.3,36.5,46.441174,8.725314,2698875.0,1144125.0,2400,NE,30-42
t5_2400_NE_30-42_86,5,574,958,2365.2,56.0,35.0,46.547966,8.998441,2719625.0,1156375.0,2400,NE,30-42
t5_2400_E_30-42_87,5,625,990,2373.0,83.0,32.4,46.431819,9.099205,2727625.0,1143625.0,2400,E,30-42
t5_2400_SE_30-42_88,5,679,984,2355.5,114.7,34.2,46.310688,9.076028,2726125.0,1130125.0,2400,SE,30-42
t5_2400_S_30-42_89,5,568,851,2399.5,159.6,34.0,46.565707,8.65001,2692875.0,1157875.0,2400,S,30-42
t5_2400_S_30-42_90,5,610,975,2354.1,178.1,39.0,46.466249,9.051429,2723875.0,1147375.0,2400,S,30-42
t5_2400_SW_30-42_91,5,607,1025,2382.7,217.2,36.0,46.470566,9.214341,2736375.0,1148125.0,2400,SW,30-42
t5_2400_SW_30-42_92,5,619,839,2384.4,237.8,37.2,46.451436,8.608408,2689875.0,1145125.0,2400,SW,30-42
t5_2400_W_30-42_93,5,603,1040,2420.0,261.2,33.5,46.478785,9.263454,2740125.0,1149125.0,2400,W,30-42
t5_2400_NW_30-42_94,5,560,965,2428.3,305.7,34.2,46.579129,9.022174,2721375.0,1159875.0,2400,NW,30-42
t5_2400_N_30-42_95,5,643,1010,2466.7,337.9,36.1,46.390378,9.162954,2732625.0,1139125.0,2400,N,30-42
t5_2400_N_42-55_96,5,691,775,2364.0,347.4,44.4,46.291481,8.397321,2673875.0,1127125.0,2400,N,42-55
t5_2400_NE_42-55_97,5,647,878,2377.7,64.0,44.6,46.387096,8.733783,2699625.0,1138125.0,2400,NE,42-55
t5_2400_E_42-55_98,5,643,988,2483.4,102.8,43.7,46.391443,9.091468,2727125.0,1139125.0,2400,E,42-55
t5_2400_E_42-55_99,5,665,918,2274.6,112.5,43.7,46.345063,8.862696,2709625.0,1133625.0,2400,E,42-55
t5_2400_SE_42-55_100,5,639,803,2373.6,126.2,44.2,46.407608,8.490411,2680875.0,1140125.0,2400,SE,42-55
t5_2400_SE_42-55_101,5,663,986,2388.2,155.4,45.8,46.346569,9.083606,2726625.0,1134125.0,2400,SE,42-55
t5_2400_S_42-55_102,5,643,885,2308.6,180.6,42.1,46.395829,8.756748,2701375.0,1139125.0,2400,S,42-55
t5_2400_SW_42-55_103,5,645,983,2402.3,214.6,47.6,46.387182,9.075085,2725875.0,1138625.0,2400,SW,42-55
t5_2400_SW_42-55_104,5,654,1042,2372.7,243.0,43.0,46.364017,9.266096,2740625.0,1136375.0,2400,SW,42-55
t5_2400_W_42-55_105,5,624,981,2382.3,267.8,45.3,46.434492,9.070005,2725375.0,1143875.0,2400,W,42-55
t5_2400_NW_42-55_106,5,704,771,2273.3,307.9,43.8,46.262356,8.383837,2672875.0,1123875.0,2400,NW,42-55
t5_2400_NW_42-55_107,5,624,890,2402.1,335.0,44.3,46.438362,8.774048,2702625.0,1143875.0,2400,NW,42-55
t5_2800_N_20-30_108,5,632,797,2792.3,1.6,21.9,46.423528,8.471205,2679375.0,1141875.0,2800,N,20-30
t5_2800_NE_20-30_109,5,635,802,2773.7,28.4,20.6,46.416633,8.487334,2680625.0,1141125.0,2800,NE,20-30
t5_2800_NE_20-30_110,5,602,1045,2783.3,60.4,21.1,46.480771,9.279803,2741375.0,1149375.0,2800,NE,20-30
t5_2800_E_20-30_111,5,612,989,2732.7,93.9,26.4,46.461096,9.096847,2727375.0,1146875.0,2800,E,20-30
t5_2800_SE_20-30_112,5,644,797,2739.6,119.0,23.1,46.396544,8.470692,2679375.0,1138875.0,2800,SE,20-30
t5_2800_SE_20-30_113,5,616,1039,2820.2,156.2,26.5,46.44961,9.259218,2739875.0,1145875.0,2800,SE,20-30
t5_2800_S_20-30_114,5,605,981,2873.2,179.9,24.4,46.477212,9.071292,2725375.0,1148625.0,2800,S,20-30
t5_2800_S_20-30_115,5,629,875,2784.8,202.0,27.0,46.427682,8.724994,2698875.0,1142625.0,2800,S,20-30
t5_2800_SW_20-30_116,5,635,792,2771.6,234.9,24.7,46.416929,8.45482,2678125.0,1141125.0,2800,SW,20-30
t5_2800_W_20-30_117,5,594,963,2832.4,269.2,22.1,46.502773,9.013427,2720875.0,1151375.0,2800,W,20-30
t5_2800_W_20-30_118,5,563,966,2791.6,291.5,27.3,46.572338,9.025237,2721625.0,1159125.0,2800,W,20-30
t5_2800_NW_20-30_119,5,579,961,2798.0,323.8,26.9,46.536589,9.007891,2720375.0,1155125.0,2800,NW,20-30
t5_2800_N_30-42_120,5,617,774,2757.7,350.2,30.2,46.457915,8.397009,2673625.0,1145625.0,2800,N,30-42
t5_2800_NE_30-42_121,5,626,877,2722.4,39.2,32.0,46.434354,8.731658,2699375.0,1143375.0,2800,NE,30-42
t5_2800_NE_30-42_122,5,631,793,2818.6,52.5,31.2,46.425894,8.45824,2678375.0,1142125.0,2800,NE,30-42
t5_2800_E_30-42_123,5,613,1044,2829.8,97.4,34.4,46.456092,9.27571,2741125.0,1146625.0,2800,E,30-42
t5_2800_E_30-42_124,5,617,988,2881.4,108.5,36.1,46.449902,9.09325,2727125.0,1145625.0,2800,E,30-42
t5_2800_SE_30-42_125,5,606,978,2864.1,153.2,32.4,46.475104,9.06146,2724625.0,1148375.0,2800,SE,30-42
t5_2800_S_30-42_126,5,605,994,2754.9,191.6,36.9,46.476596,9.113601,2728625.0,1148625.0,2800,S,30-42
t5_2800_S_30-42_127,5,604,971,2796.5,198.9,32.8,46.479924,9.038812,2722875.0,1148875.0,2800,S,30-42
t5_2800_SW_30-42_128,5,582,961,2753.7,228.3,37.3,46.529844,9.007696,2720375.0,1154375.0,2800,SW,30-42
t5_2800_W_30-42_129,5,597,1043,2804.4,266.9,35.3,46.492118,9.273675,2740875.0,1150625.0,2800,W,30-42
t5_2800_NW_30-42_130,5,618,984,2762.1,294.4,36.7,46.447842,9.08017,2726125.0,1145375.0,2800,NW,30-42
t5_2800_NW_30-42_131,5,615,1036,2835.0,324.4,32.7,46.452014,9.249534,2739125.0,1146125.0,2800,NW,30-42
t5_2800_SE_42-55_132,5,664,983,2635.1,137.7,44.3,46.344462,9.073798,2725875.0,1133875.0,2800,SE,42-55
t5_2800_S_42-55_133,5,600,970,2832.5,191.0,46.0,46.488964,9.035822,2722625.0,1149875.0,2800,S,42-55
t6_1600_N_20-30_0,6,449,1159,1539.1,356.1,24.5,46.818089,9.664919,2769875.0,1187625.0,1600,N,20-30
t6_1600_NE_20-30_1,6,412,1176,1695.2,23.8,20.9,46.900162,9.724117,2774125.0,1196875.0,1600,NE,20-30
t6_1600_NE_20-30_2,6,561,1147,1544.1,52.5,27.5,46.567072,9.615443,2766875.0,1159625.0,1600,NE,20-30
t6_1600_E_20-30_3,6,482,1075,1643.3,89.7,23.2,46.748929,9.387141,2748875.0,1179375.0,1600,E,20-30
t6_1600_E_20-30_4,6,513,1051,1456.2,109.1,22.5,46.680548,9.306228,2742875.0,1171625.0,1600,E,20-30
t6_1600_SE_20-30_5,6,565,1061,1611.8,143.4,24.6,46.5631,9.334787,2745375.0,1158625.0,1600,SE,20-30
t6_1600_S_20-30_6,6,441,1068,1568.2,180.1,26.6,46.841493,9.367544,2747125.0,1189625.0,1600,S,20-30
t6_1600_SW_20-30_7,6,402,1204,1539.9,209.9,27.3,46.920769,9.816935,2781125.0,1199375.0,1600,SW,20-30
t6_1600_SW_20-30_8,6,457,1009,1594.0,243.6,25.3,46.808619,9.173069,2732375.0,1185625.0,1600,SW,20-30
t6_1600_W_20-30_9,6,566,1095,1561.4,262.9,24.0,46.55895,9.445524,2753875.0,1158375.0,1600,W,20-30
t6_1600_W_20-30_10,6,487,1194,1577.3,289.9,23.5,46.73038,9.775817,2778625.0,1178125.0,1600,W,20-30
t6_1600_N_20-30_11,6,492,966,1580.2,342.0,24.9,46.731976,9.029933,2721625.0,1176875.0,1600,N,20-30
t6_1600_N_30-42_12,6,509,1106,1513.0,9.1,37.5,46.686454,9.486224,2756625.0,1172625.0,1600,N,30-42
t6_1600_NE_30-42_13,6,524,1173,1659.9,37.4,36.2,46.648592,9.703669,2773375.0,1168875.0,1600,NE,30-42
t6_1600_NE_30-42_14,6,518,947,1624.0,52.3,39.8,46.674366,8.966146,2716875.0,1170375.0,1600,NE,30-42
t6_1600_E_30-42_15,6,528,1012,1615.1,89.7,38.3,46.648839,9.177737,2733125.0,1167875.0,1600,E,30-42
t6_1600_SE_30-42_16,6,490,1189,1648.5,128.7,33.7,46.72397,9.759181,2777375.0,1177375.0,1600,SE,30-42
t6_1600_SE_30-42_17,6,658,1092,1632.1,149.4,33.6,46.352289,9.42814,2753125.0,1135375.0,1600,SE,30-42
t6_1600_S_30-42_18,6,350,1148,1599.8,175.4,35.8,47.04133,9.637989,2767125.0,1212375.0,1600,S,30-42
t6_1600_SW_30-42_19,6,518,1176,1616.0,211.2,35.4,46.661885,9.71403,2774125.0,1170375.0,1600,SW,30-42
t6_1600_SW_30-42_20,6,551,1148,1612.7,237.7,34.9,46.58949,9.619609,2767125.0,1162125.0,1600,SW,30-42
t6_1600_W_30-42_21,6,478,1070,1566.5,272.7,37.3,46.7582,9.37111,2747625.0,1180375.0,1600,W,30-42
t6_1600_NW_30-42_22,6,486,1067,1540.0,306.0,35.7,46.740381,9.360655,2746875.0,1178375.0,1600,NW,30-42
t6_1600_NW_30-42_23,6,509,918,1592.3,325.8,36.4,46.695833,8.87195,2709625.0,1172625.0,1600,NW,30-42
t6_1600_N_42-55_24,6,327,1172,1713.5,2.7,44.8,47.091489,9.719105,2773125.0,1218125.0,1600,N,42-55
t6_1600_NE_42-55_25,6,521,1170,1516.7,34.0,44.5,46.655531,9.694158,2772625.0,1169625.0,1600,NE,42-55
t6_1600_NE_42-55_26,6,448,986,1631.4,51.8,44.9,46.829973,9.098376,2726625.0,1187875.0,1600,NE,42-55
t6_1600_E_42-55_27,6,557,1084,1633.1,99.0,44.7,46.57981,9.41041,2751125.0,1160625.0,1600,E,42-55
t6_1600_SE_42-55_28,6,438,1050,1541.4,139.6,44.8,46.849218,9.308803,2742625.0,1190375.0,1600,SE,42-55
t6_1600_S_42-55_29,6,434,1092,1579.6,159.3,49.4,46.855876,9.446762,2753125.0,1191375.0,1600,S,42-55
t6_1600_S_42-55_30,6,661,1105,1667.5,177.1,47.5,46.344795,9.470095,2756375.0,1134625.0,1600,S,42-55
t6_1600_SW_42-55_31,6,438,1045,1656.7,211.4,47.0,46.849484,9.292418,2741375.0,1190375.0,1600,SW,42-55
t6_1600_SW_42-55_32,6,349,1119,1606.8,235.4,50.5,47.045366,9.542715,2759875.0,1212625.0,1600,SW,42-55
t6_1600_W_42-55_33,6,533,1016,1511.9,271.4,43.3,46.637398,9.190432,2734125.0,1166625.0,1600,W,42-55
t6_1600_NW_42-55_34,6,517,1052,1657.7,309.4,47.2,46.671501,9.309183,2743125.0,1170625.0,1600,NW,42-55
t6_1600_NW_42-55_35,6,429,1132,1580.6,301.6,45.7,46.864738,9.578289,2763125.0,1192625.0,1600,NW,42-55
t6_2000_N_20-30_36,6,435,1234,2008.6,2.9,22.5,46.844508,9.911937,2788625.0,1191125.0,2000,N,20-30
t6_2000_NE_20-30_37,6,386,1213,1971.8,35.7,26.6,46.956116,9.848073,2783375.0,1203375.0,2000,NE,20-30
t6_2000_NE_20-30_38,6,480,1209,2002.4,54.4,23.1,46.745099,9.82555,2782375.0,1179875.0,2000,NE,20-30
t6_2000_E_20-30_39,6,596,1097,1929.7,99.2,23.4,46.491389,9.449535,2754375.0,1150875.0,2000,E,20-30
t6_2000_SE_20-30_40,6,545,1003,1991.4,130.5,24.2,46.611062,9.147145,2730875.0,1163625.0,2000,SE,20-30
t6_2000_SE_20-30_41,6,472,963,1984.3,146.8,27.9,46.777081,9.021442,2720875.0,1181875.0,2000,SE,20-30
t6_2000_S_20-30_42,6,431,1145,2007.5,188.7,21.8,46.859437,9.620714,2766375.0,1192125.0,2000,S,20-30
t6_2000_SW_20-30_43,6,603,1118,2097.2,219.2,28.0,46.474421,9.517287,2759625.0,1149125.0,2000,SW,20-30
t6_2000_SW_20-30_44,6,461,1225,2008.9,240.9,27.1,46.7867,9.879802,2786375.0,1184625.0,2000,SW,20-30
t6_2000_W_20-30_45,6,472,1133,1963.2,258.9,25.9,46.768013,9.577722,2763375.0,1181875.0,2000,W,20-30
t6_2000_NW_20-30_46,6,464,1209,1940.7,311.3,23.9,46.781064,9.827143,2782375.0,1183875.0,2000,NW,20-30
t6_2000_NW_20-30_47,6,554,1005,1948.9,330.4,25.1,46.590729,9.153028,2731375.0,1161375.0,2000,NW,20-30
t6_2000_N_30-42_48,6,521,1072,2083.7,2.7,35.9,46.661417,9.374181,2748125.0,1169625.0,2000,N,30-42
t6_2000_NE_30-42_49,6,457,1231,1980.5,30.9,32.2,46.79527,9.899847,2787875.0,1185625.0,2000,NE,30-42
t6_2000_NE_30-42_50,6,467,1222,2012.3,50.3,33.8,46.773423,9.869376,2785625.0,1183125.0,2000,NE,30-42
t6_2000_E_30-42_51,6,577,1088,2043.2,99.2,34.5,46.53462,9.421803,2752125.0,1155625.0,2000,E,30-42
t6_2000_SE_30-42_52,6,477,1160,2035.4,121.1,33.3,46.755083,9.66559,2770125.0,1180625.0,2000,SE,30-42
t6_2000_SE_30-42_53,6,584,1006,1924.0,147.0,38.7,46.523229,9.154149,2731625.0,1153875.0,2000,SE,30-42
t6_2000_S_30-42_54,6,426,1255,1914.4,171.8,36.3,46.863227,9.981685,2793875.0,1193375.0,2000,S,30-42
t6_2000_SW_30-42_55,6,404,1235,1958.6,212.3,32.8,46.914115,9.918424,2788875.0,1198875.0,2000,SW,30-42
t6_2000_SW_30-42_56,6,472,1232,2096.6,236.8,32.5,46.761483,9.901578,2788125.0,1181875.0,2000,SW,30-42
t6_2000_W_30-42_57,6,614,1074,1947.3,274.7,34.0,46.452222,9.373221,2748625.0,1146375.0,2000,W,30-42
t6_2000_NW_30-42_58,6,544,985,1970.2,299.4,37.3,46.614177,9.088486,2726375.0,1163875.0,2000,NW,30-42
t6_2000_NW_30-42_59,6,592,1001,1965.6,327.3,37.5,46.505487,9.137299,2730375.0,1151875.0,2000,NW,30-42
t6_2000_N_42-55_60,6,431,1256,2030.7,358.6,42.5,46.851916,9.98443,2794125.0,1192125.0,2000,N,42-55
t6_2000_NE_42-55_61,6,530,953,2017.7,24.9,46.4,46.647121,8.984973,2718375.0,1167375.0,2000,NE,42-55
t6_2000_NE_42-55_62,6,427,1047,1977.4,63.1,48.3,46.874108,9.299828,2741875.0,1193125.0,2000,NE,42-55
t6_2000_E_42-55_63,6,430,1048,1928.2,84.2,46.4,46.86731,9.302872,2742125.0,1192375.0,2000,E,42-55
t6_2000_SE_42-55_64,6,562,989,1993.0,129.8,42.5,46.573516,9.100293,2727375.0,1159375.0,2000,SE,42-55
t6_2000_SE_42-55_65,6,581,1012,1969.1,146.0,42.7,46.529677,9.173909,2733125.0,1154625.0,2000,SE,42-55
t6_2000_S_42-55_66,6,606,1059,1952.6,180.7,47.9,46.47103,9.325054,2744875.0,1148375.0,2000,S,42-55
t6_2000_SW_42-55_67,6,350,1125,1984.5,211.1,47.2,47.042755,9.562357,2761375.0,1212375.0,2000,SW,42-55
t6_2000_SW_42-55_68,6,546,913,1986.4,245.8,43.6,46.612842,8.85343,2708375.0,1163375.0,2000,SW,42-55
t6_2000_W_42-55_69,6,591,1105,2023.5,268.5,45.9,46.502166,9.475999,2756375.0,1152125.0,2000,W,42-55
t6_2000_NW_42-55_70,6,451,960,2016.2,301.1,45.3,46.824433,9.013003,2720125.0,1187125.0,2000,NW,42-55
t6_2000_N_42-55_71,6,579,1042,2083.7,341.1,48.4,46.53264,9.271789,2740625.0,1155125.0,2000,N,42-55
t6_2400_N_20-30_72,6,557,1038,2365.0,0.8,20.7,46.582311,9.260422,2739625.0,1160625.0,2400,N,20-30
t6_2400_NE_20-30_73,6,463,1235,2328.9,41.6,25.0,46.7815,9.912319,2788875.0,1184125.0,2400,NE,20-30
t6_2400_NE_20-30_74,6,419,1291,2282.7,57.2,26.0,46.876275,10.100428,2802875.0,1195125.0,2400,NE,20-30
t6_2400_E_20-30_75,6,547,1113,2437.0,80.7,23.4,46.600613,9.50582,2758375.0,1163125.0,2400,E,20-30
t6_2400_SE_20-30_76,6,589,1079,2538.2,119.5,23.2,46.508149,9.39151,2749875.0,1152625.0,2400,SE,20-30
t6_2400_S_20-30_77,6,527,940,2391.6,159.9,27.5,46.654434,8.942716,2715125.0,1168125.0,2400,S,20-30
t6_2400_S_20-30_78,6,442,1268,2363.7,178.3,25.3,46.82631,10.022557,2797125.0,1189375.0,2400,S,20-30
t6_2400_SW_20-30_79,6,598,1115,2418.2,205.4,24.3,46.48584,9.507954,2758875.0,1150375.0,2400,SW,20-30
t6_2400_SW_20-30_80,6,545,1105,2402.6,232.6,22.5,46.60558,9.479897,2756375.0,1163625.0,2400,SW,20-30
t6_2400_W_20-30_81,6,474,1138,2431.7,273.7,22.8,46.763209,9.593901,2764625.0,1181375.0,2400,W,20-30
t6_2400_NW_20-30_82,6,600,1084,2425.8,298.7,25.3,46.483138,9.406892,2751125.0,1149875.0,2400,NW,20-30
t6_2400_NW_20-30_83,6,567,1017,2368.9,330.9,23.8,46.560904,9.191217,2734375.0,1158125.0,2400,NW,20-30
t6_2400_N_30-42_84,6,542,1200,2451.0,353.3,37.1,46.606343,9.79004,2780125.0,1164375.0,2400,N,30-42
t6_2400_N_30-42_85,6,533,996,2338.8,21.4,37.4,46.638383,9.125148,2729125.0,1166625.0,2400,N,30-42
t6_2400_NE_30-42_86,6,475,907,2419.6,66.5,34.4,46.772729,8.837984,2706875.0,1181125.0,2400,NE,30-42
t6_2400_E_30-42_87,6,578,969,2391.4,100.7,41.1,46.538475,9.034023,2722375.0,1155375.0,2400,E,30-42
t6_2400_SE_30-42_88,6,411,1281,2415.2,119.0,31.1,46.895013,10.068531,2800375.0,1197125.0,2400,SE,30-42
t6_2400_S_30-42_89,6,583,1003,2425.5,160.2,33.8,46.525624,9.144448,2730875.0,1154125.0,2400,S,30-42
t6_2400_S_30-42_90,6,650,1098,2381.0,172.1,36.1,46.36993,9.448286,2754625.0,1137375.0,2400,S,30-42
t6_2400_SW_30-42_91,6,474,913,2371.5,216.9,38.4,46.774735,8.857679,2708375.0,1181375.0,2400,SW,30-42
t6_2400_SW_30-42_92,6,557,1024,2402.8,237.2,37.8,46.583033,9.214771,2736125.0,1160625.0,2400,SW,30-42
t6_2400_W_30-42_93,6,540,873,2374.5,259.5,32.8,46.627881,8.723229,2698375.0,1164875.0,2400,W,30-42
t6_2400_NW_30-42_94,6,551,883,2393.2,294.1,34.6,46.602774,8.755266,2700875.0,1162125.0,2400,NW,30-42
t6_2400_NW_30-42_95,6,516,1201,2396.5,319.2,31.0,46.664721,9.795851,2780375.0,1170875.0,2400,NW,30-42
t6_2400_N_42-55_96,6,434,1275,2499.8,350.2,44.8,46.84377,10.04635,2798875.0,1191375.0,2400,N,42-55
t6_2400_NE_42-55_97,6,340,1172,2350.8,37.7,45.0,47.062268,9.717861,2773125.0,1214875.0,2400,NE,42-55
t6_2400_NE_42-55_98,6,425,1066,2467.1,60.4,44.4,46.877574,9.362277,2746625.0,1193625.0,2400,NE,42-55
t6_2400_E_42-55_99,6,515,866,2359.2,79.8,43.9,46.684351,8.701695,2696625.0,1171125.0,2400,E,42-55
t6_2400_E_42-55_100,6,569,970,2388.3,109.2,43.6,46.558665,9.037879,2722625.0,1157625.0,2400,E,42-55
t6_2400_SE_42-55_101,6,460,955,2313.1,151.7,47.0,46.804422,8.99604,2718875.0,1184875.0,2400,SE,42-55
t6_2400_S_42-55_102,6,562,983,2366.8,190.6,47.8,46.5738,9.08073,2725875.0,1159375.0,2400,S,42-55
t6_2400_SW_42-55_103,6,346,1166,2343.0,214.1,45.1,47.049171,9.697556,2771625.0,1213375.0,2400,SW,42-55
t6_2400_SW_42-55_104,6,356,1199,2420.7,232.5,44.7,47.024506,9.805085,2779875.0,1210875.0,2400,SW,42-55
t6_2400_W_42-55_105,6,444,963,2372.9,271.6,48.0,46.840036,9.023294,2720875.0,1188875.0,2400,W,42-55
t6_2400_NW_42-55_106,6,576,1131,2385.7,299.4,47.7,46.534337,9.561967,2762875.0,1155875.0,2400,NW,42-55
t6_2400_N_42-55_107,6,446,1264,2403.3,341.5,47.7,46.817615,10.009029,2796125.0,1188375.0,2400,N,42-55
t6_2800_N_20-30_108,6,545,1208,2846.9,349.4,20.3,46.599058,9.815836,2782125.0,1163625.0,2800,N,20-30
